date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
08-Oct-11,0,15.2,0,10.6,0,7.2,0,1.8,1022.3,10.8,0,17,0,250,0,24,0,0,13,0.7,1.1,0.6,0.6,-8.5
09-Oct-11,0,16.1,0,14.9,0,13.9,0,1.5,1015.7,16.5,0,24,0,250,0,35,0,0,14.175,0.9,1.3,0,0,-8.7
10-Oct-11,0,17,0,14.9,0,13.7,0,0.9,1012.5,20.5,0,32,0,240,0,42,0,0,14.375,1.1,1.5,0.2,0.2,-8.1
11-Oct-11,0,16.5,0,14.2,0,14.4,0,0.7,1015.6,14.1,0,22,0,250,0,30,0,0,14.825,0.7,1.1,0.2,0.2,-7.6
12-Oct-11,0,16.1,0,12.4,0,13.4,0,1.2,1019.3,6.5,0,15,0,240,0,22,1.2,0,15.15,0.8,1.1,0,-0.2,-7.7
13-Oct-11,0,16.8,0,10.8,0,10.8,0,0.3,1023.6,6.2,0,11,0,140,0,14,2,0,14.525,0.8,1.1,0.5,0.5,-6.7
14-Oct-11,0,16,0,13.7,0,12.8,2,0,1020.6,10.1,0,16,0,150,0,21,0.1,0,14.35,0.9,1.2,1.4,1.4,-5.5
15-Oct-11,0,15,0,9.1,0,12.8,0,1.1,1017.4,6.3,0,12,0,160,0,15,0.3,0,13.775,0.6,0.8,0.9,0.9,-5.7
16-Oct-11,0,14.4,0,9.3,0,5.3,0,0.9,1016.8,10.2,0,20,0,230,0,26,4.3,0,12.175,1.1,1.5,1.1,1.1,-5.2
17-Oct-11,0,13.9,0,7.3,0,8.2,0,5,1007.5,14.2,0,31,0,220,0,42,0.2,0,11.35,1,1.4,0,-2.9,-9
18-Oct-11,0,11.7,0,5.4,0,3.2,0,6,1012,10.8,0,24,0,290,0,34,6.2,0,9.625,1.2,1.6,0,-4.8,-10
19-Oct-11,0,11.4,0,6.1,1,-1,0,1.5,1021.5,7.3,0,17,0,260,0,26,8.1,0,8.9,1,1.4,0,-0.5,-10
20-Oct-11,0,12.8,0,6.4,0,0.8,0,0.2,1022.1,7.9,0,14,0,210,0,18,0.4,0,9.55,0.7,0.9,0.5,0.5,-9
21-Oct-11,0,14.6,0,11.6,0,8.7,0,0,1011.8,12.2,0,22,0,190,0,29,0,0,11.425,1.2,1.5,1.6,1.6,-7.4
22-Oct-11,0,13.6,0,9.1,0,10.4,0,10.9,1001.1,9.8,0,25,0,170,0,34,0.3,0,11.4,0.7,1,0,-8.6,-10
23-Oct-11,0,15.2,0,9.2,0,6.3,0,16.8,985.4,12.2,0,24,0,140,0,36,0,0,10.85,0.7,0.9,0,-10,-10
24-Oct-11,0,14.7,0,8.6,0,7.9,0,1.9,979.9,6.9,0,18,0,150,0,27,0,0,11.85,0.5,0.7,0,-1.4,-10
25-Oct-11,0,12.9,0,4.6,0,4,0,3.8,988.8,3.4,0,11,0,190,0,20,2.4,0,10.65,0.6,0.8,0,-3.2,-10
26-Oct-11,0,12.7,0,4.6,1,-0.5,0,0.1,994.9,10,0,17,0,190,0,23,4.6,0,8.775,0.9,1.2,0.8,0.8,-8.7
27-Oct-11,0,12.6,0,6.9,0,3.6,0,0.4,1005.9,6.2,0,16,0,260,0,20,3.1,0,9.525,0.7,0.9,1.1,1.1,-8
28-Oct-11,0,13.4,0,5.4,0,1.5,0,3,1012.7,12.3,0,23,0,170,0,31,0.7,0,9.05,0.6,0.9,0,-1.3,-10
29-Oct-11,0,15.6,0,11.8,0,9.2,0,5.4,1006.2,13.5,0,23,0,230,0,31,2.7,0,11.725,0.9,1.2,0,-4.5,-10
30-Oct-11,0,16.5,0,11.4,0,8.1,0,1.8,1004.9,9.2,0,16,0,160,0,21,0.2,0,12.05,0.7,0.9,0,-1.1,-10
31-Oct-11,0,15.6,0,8.1,0,11,0,10.3,999,11,0,23,0,180,0,29,0.5,0,12.35,0.6,0.8,0,-9.7,-10
01-Nov-11,0,13.9,0,6.5,0,1.7,0,0.1,996.6,11.6,0,26,0,150,0,37,6.6,0,9.75,0.7,1,0.6,0.6,-8.9
02-Nov-11,0,14.7,0,12.9,0,8.1,0,2.2,984.2,19.8,0,28,0,150,0,39,0,0,11.875,1,1.3,0,-0.6,-9.6
03-Nov-11,0,15.7,0,8.6,0,9.6,0,0.8,980.4,10.1,0,19,0,170,0,25,3.3,0,11.625,0.7,0.9,0,-0.1,-9.2
04-Nov-11,0,12.2,0,4.2,1,-0.7,0,0.5,992.8,4.1,0,14,0,240,0,19,7.1,0,9.375,0.4,0.6,0,-0.1,-8.9
05-Nov-11,0,11.9,0,2.2,1,-1.3,0,0.2,1011.2,3,0,8,0,260,0,11,7.6,0,8,0.3,0.5,0.1,0.1,-8.3
06-Nov-11,0,12.7,0,3.4,1,-2.7,0,0.1,1023.2,6.6,0,11,0,110,0,15,7.9,0,7.2,0.5,0.7,0.5,0.5,-7.5
07-Nov-11,0,11.5,0,3.5,0,1.5,0,0.2,1018.6,7.2,0,12,0,140,0,17,7,0,7.175,0.5,0.7,0.9,0.9,-6.8
08-Nov-11,0,12.8,0,7.7,0,3.6,0,0.1,1006.8,8.6,0,16,0,120,0,21,0,0,8.725,0.7,0.9,1.4,1.4,-5.9
09-Nov-11,0,14.1,0,9.5,0,7.5,0,0.1,1002.2,11.2,0,17,0,160,0,23,4.5,0,10.1,0.7,0.9,2,2,-5
10-Nov-11,0,14.9,0,9.3,0,7.1,0,0.1,1005.8,10.5,0,16,0,140,0,25,4.7,0,9.525,0.8,1,2.7,2.7,-4
11-Nov-11,0,15.1,0,10.8,0,8.6,0,2.8,999.4,18,0,27,0,160,0,41,4.4,0,10.775,1.4,1.7,1.3,1.3,-5.2
12-Nov-11,0,13.2,0,8.3,0,6.3,2,0,1010.9,9.1,0,21,0,170,0,27,3.4,0,9.575,0.5,0.7,1.8,1.8,-4.4
13-Nov-11,0,16.1,0,12.8,0,7.7,3,0,1015,12.3,0,19,0,100,0,29,1,0,11.45,0.9,1.1,2.7,2.7,-3.3
14-Nov-11,0,14.9,0,11.3,0,10,3,0,1014.8,10.1,0,17,0,130,0,24,0,0,11.725,0.7,0.9,3.4,3.4,-2.4
15-Nov-11,0,13,0,9.7,0,10.4,0,0,1011.5,9.4,0,13,0,110,0,20,1.5,0,11.025,0.7,0.9,4.1,4.1,-1.6
16-Nov-11,0,14.1,0,7.7,0,7.3,0,3.5,1008.3,7.2,0,15,0,240,0,21,0.5,0,10.725,0.6,0.8,1.2,1.2,-4.4
17-Nov-11,0,13.8,0,7.2,0,3.9,0,6.3,1003.2,16,0,31,0,160,0,40,0,0,10.1,0.5,0.7,0,-4.6,-10
18-Nov-11,0,13.7,0,11.2,0,10,0,4.2,1000.8,12.3,0,19,0,160,0,26,0,0,11.425,0.5,0.6,0,-3.7,-10
19-Nov-11,0,14.2,0,5.4,0,6.1,0,2.3,1006.8,4.7,0,17,0,150,0,23,4.8,0,10.85,0.2,0.3,0,-2.1,-10
20-Nov-11,0,13.2,0,6.8,0,1.9,0,0.1,1009.9,6.4,0,12,0,170,0,16,2.1,0,10.175,0.3,0.4,0.2,0.2,-9.3
21-Nov-11,0,10.2,0,3.6,0,5.5,0,4.2,1010.8,3.9,0,10,0,320,0,14,0,0,9.775,0.2,0.3,0,-3.8,-10
22-Nov-11,0,11.3,0,1.3,1,-2.7,0,0.1,1016.8,6.3,0,12,0,200,0,16,6,0,7.4,0.2,0.3,0.1,0.1,-9.4
23-Nov-11,0,13.1,0,10.5,0,1.3,0,2.6,1017.1,11.8,0,18,0,230,0,24,0,0,9.425,0.5,0.7,0,-1.9,-10
24-Nov-11,0,13.1,0,8,0,9.8,0,9.7,1013.2,15.8,0,28,0,190,0,37,0,0,10.275,0.5,0.7,0,-9.2,-10
25-Nov-11,0,10.8,0,5.9,0,2.8,0,3.2,1018.6,12.6,0,25,0,240,0,39,1.9,0,8.475,0.6,0.8,0,-2.6,-10
26-Nov-11,0,14.3,0,9.6,0,5.5,0,0.4,1013.3,17.5,0,30,0,230,0,40,0,0,9.925,0.9,1.1,0.5,0.5,-9
27-Nov-11,0,13.6,0,7.6,0,2.7,0,1.6,1014.5,11.9,0,35,0,250,0,45,2.3,0,9.15,0.7,0.9,0,-0.4,-9.5
28-Nov-11,0,13.5,0,8.2,0,2.9,0,5.1,1008.1,13.6,0,20,0,190,0,27,0.2,0,9.05,0.8,1,0,-4.3,-10
29-Nov-11,0,12.7,0,4.8,0,6.6,0,28,998.2,14,0,29,0,260,0,43,1.9,0,9.025,0.6,0.8,0,-10,-10
30-Nov-11,0,10.6,0,5.6,0,2.5,0,8.7,1001.3,14.4,0,27,0,220,0,44,0,0,7.575,0.6,0.8,0,-8.1,-10
01-Dec-11,0,7.3,0,3,0,0.3,0,3.7,1004,5.2,0,15,0,270,0,20,0.1,0,6.575,0.3,0.4,0,-3.4,-10
02-Dec-11,0,10.9,0,2.8,1,-1.5,0,15.7,1006.1,11.2,0,21,0,240,0,31,0,0,6.55,0.3,0.5,0,-10,-10
03-Dec-11,0,10.3,0,6.7,0,4.6,0,0.5,1002.5,10.6,0,18,0,270,0,25,0.8,0,8.05,0.5,0.7,0,0,-9.5
04-Dec-11,0,7.9,0,2.3,0,3,0,6.4,1002.2,9.4,0,20,0,310,0,38,0.4,0,6.45,0.5,0.6,0,-5.9,-10
05-Dec-11,0,6.5,0,3.5,1,-0.6,0,7.4,1005.9,10.8,0,23,0,260,0,36,0.9,0,5.15,0.6,0.8,0,-6.8,-10
06-Dec-11,0,8.9,0,4.1,0,0.8,0,8.3,1004.5,11,0,26,0,260,0,39,0,0,5.875,0.5,0.6,0,-7.8,-10
07-Dec-11,0,8.8,0,5.1,0,3,0,4.1,1008.4,13.4,0,29,0,280,0,47,2.8,0,6.025,0.7,0.9,0,-3.4,-10
08-Dec-11,0,11.7,0,3.6,0,2.1,0,7.2,1004.5,19.8,0,33,0,230,0,47,0.1,0,6.9,0.8,1.1,0,-6.4,-10
09-Dec-11,0,7.3,0,1.2,0,0.6,0,1.4,1010.5,8.4,0,21,0,280,0,32,3.2,0,4.925,0.1,0.1,0,-1.3,-10
10-Dec-11,0,9,0,1.9,1,-4.2,0,2,1009.4,7.7,0,12,0,180,0,17,0.1,0,5,0.2,0.3,0,-1.8,-10
11-Dec-11,0,7.8,0,3.8,0,3.3,0,8.2,1001.3,8.8,0,18,0,280,0,34,0.1,0,6.15,0.3,0.5,0,-7.9,-10
12-Dec-11,0,10.2,0,3.5,0,0.5,0,8.4,989.1,12.8,0,23,0,160,0,33,0,0,5.3,0.6,0.8,0,-7.8,-10
13-Dec-11,0,6.2,0,2.2,0,0.1,0,6.6,980.8,21.8,0,50,0,240,0,60,1.1,0,4.25,1.1,1.5,0,-5.5,-10
14-Dec-11,0,5.3,0,1.5,1,-0.2,0,4.6,985.7,10.2,0,21,0,270,0,33,0.1,0,3.7,0.4,0.5,0,-4.2,-10
15-Dec-11,0,7.3,0,0.2,0,0.3,0,3.4,993.1,8.4,0,25,0,270,0,42,3.6,0,4.225,0.3,0.3,0,-3.1,-10
16-Dec-11,0,6.8,1,-0.3,1,-5.1,0,5,998.5,8.4,0,23,0,310,0,37,1.9,0,3.45,0.1,0.2,0,-4.9,-10
17-Dec-11,0,7.2,0,1.1,1,-1.8,0,0.5,1014.3,5.9,0,14,0,280,0,23,5,0,3.425,0.3,0.4,0,-0.2,-9.7
18-Dec-11,0,7.6,0,1,1,-5.8,0,1.1,1018.4,4.5,0,9,0,270,0,14,1.1,0,3.275,0.2,0.3,0,-0.9,-10
19-Dec-11,0,10.5,0,5.6,1,-0.3,0,5,1012.9,9.8,0,15,0,220,0,20,0.1,0,5.8,0.3,0.4,0,-4.7,-10
20-Dec-11,0,11,0,6.5,0,3,0,4.9,1015,9.3,0,20,0,250,0,28,0,0,6.575,0.3,0.4,0,-4.6,-10
21-Dec-11,0,11.6,0,9.8,0,5.5,0,0.3,1018.5,13.3,0,20,0,260,0,28,0.1,0,8.45,0.5,0.6,0.2,0.2,-9.3
22-Dec-11,0,13.3,0,10.2,0,7.5,0,2.1,1017.1,10.5,0,19,0,200,0,24,0,0,8.6,0.7,0.8,0,-1.2,-10
23-Dec-11,0,11.1,0,3.4,0,4.6,0,6.5,1019,8.9,0,21,0,310,0,35,2.2,0,7.525,0,0,0,-6.5,-10
24-Dec-11,0,10.5,0,5.2,1,-1.6,0,4.3,1022.9,15.2,0,22,0,230,0,30,0,0,6.65,0.4,0.5,0,-3.9,-10
25-Dec-11,0,13.3,0,10.3,0,5.8,0,0.3,1019.3,17,0,25,0,220,0,35,0.2,0,8.975,0.6,0.8,0.3,0.3,-9.2
26-Dec-11,0,13.2,0,10.4,0,9.6,2,0,1022.8,14.7,0,24,0,210,0,32,0.1,0,9.425,0.9,1.1,1.2,1.2,-7.8
27-Dec-11,0,11.1,0,8.3,0,7.2,0,6,1017.8,12.8,0,26,0,170,0,34,0.3,0,9,0.6,0.7,0,-4.2,-10
28-Dec-11,0,8.5,0,4.7,0,2.6,0,5.2,1018.8,17.4,0,28,0,260,0,44,1.2,0,6.975,0.7,0.9,0,-4.5,-10
29-Dec-11,0,10.2,0,7.2,0,2.2,0,4.5,1023.1,19,0,26,0,260,0,38,0,0,7.225,0.9,1.1,0,-3.6,-10
30-Dec-11,0,11.9,0,8.8,0,6.6,0,6.6,1014.7,12.8,0,23,0,240,0,31,0,0,8.7,0.4,0.5,0,-6.2,-10
31-Dec-11,0,12,0,7.9,0,9.9,0,4.5,1003.8,13,0,23,0,240,0,33,0,0,9.525,0.2,0.3,0,-4.3,-4.3
01-Jan-12,0,10.2,0,2.8,0,3.9,0,4.2,996.5,12.9,0,25,0,230,0,35,2.9,0,7.475,0.3,0.2,0,-3.9,-8
02-Jan-12,0,10.4,0,2.6,1,-0.5,0,13.9,994.3,14.5,0,26,0,250,0,38,2,0,5.4,0.8,1,0,-10,-10
03-Jan-12,0,13.1,0,4.9,0,1.3,0,6,998.8,23.5,0,41,0,240,0,56,2.5,0,6.65,1,1.3,0,-5,-10
04-Jan-12,0,10.1,0,6.2,0,2.4,0,17.2,1011.2,21.6,0,33,0,250,0,46,0,0,6.4,0.6,0.9,0,-10,-10
05-Jan-12,0,10.7,0,6,0,5.5,0,1.8,1014.3,17.8,0,34,0,260,0,48,1.8,0,7.475,0.5,0.7,0,-1.3,-10
06-Jan-12,0,10.8,0,6.1,0,1.3,0,4.6,1022.9,11.4,0,22,0,250,0,29,0,0,7.525,0.3,0.4,0,-4.3,-10
07-Jan-12,0,9.8,0,8.1,0,6.2,2,0,1023.9,8.8,0,17,0,300,0,24,0,0,7.975,0.6,0.7,0.6,0.6,-8.9
08-Jan-12,0,11.4,0,9,0,6.4,0,0.2,1025.8,9.6,0,14,0,230,0,22,0.7,0,8.625,0.5,0.5,0.9,0.9,-8.2
09-Jan-12,0,10.8,0,7.5,0,7.5,0,1.4,1026.2,7.1,0,19,0,240,0,25,1,0,8.75,0.4,0.5,0,-0.2,-8.8
10-Jan-12,0,11.2,0,7.2,0,1.9,0,9,1027.8,8.9,0,19,0,230,0,26,0.1,0,8.6,0.3,0.5,0,-8.7,-10
11-Jan-12,0,11,0,9.8,0,9.3,0,4.2,1028.4,10.9,0,17,0,240,0,26,0.2,0,9.575,0.3,0.4,0,-3.9,-10
12-Jan-12,0,10.8,0,7.6,0,9.3,0,0.6,1029,7.7,0,18,0,260,0,25,0,0,9.55,0.3,0.4,0,-0.3,-9.8
13-Jan-12,0,10,0,6,0,1.3,0,0.2,1029.2,5.1,0,13,0,130,0,17,0.1,0,8.925,0.3,0.4,0.1,0.1,-9.3
14-Jan-12,0,9.3,0,5.8,0,4.1,0,0.1,1020.2,13.5,0,20,0,130,0,27,0.8,0,7.6,0.7,0.9,0.7,0.7,-8.2
15-Jan-12,0,9.2,0,5.3,0,5.6,0,0,1014.2,13.4,0,22,0,120,0,29,2.2,0,6.95,1.1,1.3,1.8,1.8,-6.7
16-Jan-12,0,9.1,0,5.8,0,3.9,2,0,1016.7,10.2,0,17,0,120,0,23,1.3,0,6.65,0.7,0.9,2.5,2.5,-5.6
17-Jan-12,0,11.8,0,8.1,0,1.9,0,3.9,1015.8,11.9,0,21,0,150,0,28,0.5,0,7.85,0.5,0.6,0,-1,-8.8
18-Jan-12,0,12.2,0,7.6,0,4.3,0,2.6,1018,7,0,15,0,230,0,20,1.1,0,8.825,0.3,0.4,0,-2.3,-10
19-Jan-12,0,9.6,0,6.1,0,3.5,0,2.1,1020.3,13.2,0,25,0,260,0,38,3,0,7.55,0.7,0.9,0,-1.4,-10
20-Jan-12,0,10.9,0,7.7,0,3.5,0,1.9,1020.5,16.2,0,22,0,250,0,30,0.3,0,7.975,0.6,0.8,0,-1.3,-10
21-Jan-12,0,10.6,0,7.8,0,5.7,0,1.9,1016.3,17.1,0,24,0,250,0,33,0.8,0,8.575,0.6,0.8,0,-1.3,-10
22-Jan-12,0,10.3,0,6.6,0,6.3,0,0.1,1016.7,12.5,0,24,0,250,0,34,1.9,0,8.075,0.7,0.8,0.6,0.6,-8.9
23-Jan-12,0,10.1,0,6.3,0,3,0,1.9,1017.8,5,0,11,0,290,0,14,1,0,7.825,0.3,0.4,0,-1,-10
24-Jan-12,0,11.2,0,9.9,0,5.3,0,7.4,1013.1,12.5,0,21,0,240,0,28,0,0,9.325,0.4,0.6,0,-7,-10
25-Jan-12,0,11.1,0,3,0,8,0,6,1002.9,13.3,0,23,0,160,0,33,0,0,8.425,0.7,1,0,-5.3,-10
26-Jan-12,0,7.8,0,2,1,-0.9,0,3.7,1003.7,11.9,0,25,0,260,0,34,2.1,0,5.875,0.6,0.8,0,-3.1,-10
27-Jan-12,0,8.4,0,0.6,1,-0.4,0,1.6,1019.7,7.2,0,17,0,270,0,27,3.2,0,5.25,0.4,0.5,0,-1.2,-10
28-Jan-12,0,7.2,1,-0.5,1,-6.2,0,7.6,1028.3,6.1,0,11,0,150,0,14,0,0,4.725,0.2,0.3,0,-7.4,-10
29-Jan-12,0,11.3,0,7.1,0,2.6,0,6.8,1023.7,4.5,0,10,0,270,0,14,0.3,0,7.3,0.4,0.6,0,-6.4,-10
30-Jan-12,0,9,0,6.3,0,6.4,0,0.9,1017.4,10.6,0,20,0,100,0,28,0,0,7.65,0.5,0.7,0,-0.4,-9.9
31-Jan-12,0,6.8,0,2.1,0,5.6,2,0,1021.4,9.9,0,16,0,90,0,23,0.1,0,6.55,0.7,0.9,0.7,0.7,-8.8
01-Feb-12,0,4.6,1,-0.6,1,-0.2,3,0,1030.9,7.9,0,14,0,90,0,20,6.2,0,4.575,0.6,0.8,1.2,1.2,-7.8
02-Feb-12,0,5,1,-1.7,1,-5.6,3,0,1033.4,8.2,0,14,0,130,0,24,6.8,0,2.625,0.6,0.8,1.9,1.9,-6.7
03-Feb-12,0,8.3,1,-0.2,1,-2.7,0,0.1,1032.6,9.8,0,16,0,160,0,22,0.6,0,3.15,0.6,0.9,2.4,2.4,-5.9
04-Feb-12,0,10,0,3.8,0,1.3,0,5.3,1026.6,6.9,0,18,0,220,0,24,0,0,5.625,0.5,0.6,0,-2.5,-10
05-Feb-12,0,10.2,0,4.1,1,-0.4,0,0.4,1027.8,5.2,0,12,0,280,0,16,0,0,5.85,0.4,0.5,0,0,-9.5
06-Feb-12,0,10.9,0,8.4,0,5.1,0,0.1,1031.2,4.2,0,10,0,280,0,13,0,0,7.9,0.4,0.5,0.3,0.3,-8.8
07-Feb-12,0,9.8,0,7.2,0,6.2,3,0,1032.7,10.7,0,17,0,120,0,22,0.1,0,7.95,0.5,0.7,0.8,0.8,-7.9
08-Feb-12,0,8.8,0,7.1,0,6.6,0,6.7,1032.4,13.9,0,19,0,130,0,27,0,0,7.45,0.6,0.9,0,-5.3,-10
09-Feb-12,0,12.5,0,7.9,0,6.5,0,0.6,1032.4,5.6,0,11,0,140,0,17,0,0,8.2,0.6,0.8,0,0,-9.5
10-Feb-12,0,12.1,0,7,0,1.8,0,1.8,1030.1,1.9,0,5,0,110,0,6,0.7,0,8.8,0.5,0.6,0,-1.3,-10
11-Feb-12,0,10.3,0,4.4,0,5.9,0,1.8,1030.6,3.9,0,9,0,240,0,11,2.3,0,8.7,0.4,0.6,0,-1.4,-10
12-Feb-12,0,8.9,0,4.3,1,-2.1,0,0.2,1034.5,3.1,0,9,0,270,0,11,0.2,0,7.8,0.4,0.5,0.2,0.2,-9.3
13-Feb-12,0,10.3,0,4.9,1,-2.3,0,0.1,1034.3,7.9,0,17,0,300,0,25,0.4,0,7.375,0.6,0.8,0.7,0.7,-8.4
14-Feb-12,0,10.4,0,4.5,1,-0.4,3,0,1034.1,7.3,0,18,0,300,0,25,2.9,0,7.175,0.7,0.9,1.3,1.3,-7.3
15-Feb-12,0,10.8,0,6.3,0,3,2,0,1034.1,8.5,0,17,0,300,0,23,1.5,0,7.625,0.8,1,2.1,2.1,-6.1
16-Feb-12,0,10.5,0,7.7,0,5.5,0,2.2,1029.1,10.9,0,20,0,250,0,27,0.3,0,8.1,0.7,1,0.6,0.6,-7.3
17-Feb-12,0,10.6,0,8,0,7.8,0,3.2,1018.3,14.7,0,22,0,230,0,32,0,0,9.1,0.5,0.8,0,-2.1,-9.6
18-Feb-12,0,9.2,0,2.4,0,3.8,0,5.4,1013.2,12.4,0,25,0,310,0,35,6.3,0,7.7,0.5,0.9,0,-4.9,-10
19-Feb-12,0,8.9,0,1.2,1,-5.5,2,0,1024.6,6.2,0,12,0,240,0,16,6.8,0,5.6,0.7,1.1,0.7,0.7,-8.8
20-Feb-12,0,10.7,0,4.5,1,-0.4,0,0.2,1023.8,9.2,0,14,0,210,0,20,0,0,6.775,0.7,1,1.3,1.3,-7.8
21-Feb-12,0,12.8,0,8.8,0,6.2,0,0.1,1018,9.6,0,17,0,200,0,24,1.8,0,8.5,0.9,1.2,2,2,-6.6
22-Feb-12,0,13.3,0,11.3,0,8.6,0,8.4,1013.8,16.4,0,26,0,240,0,40,0,0,10,0.7,1,0,-5.7,-10
23-Feb-12,0,13.5,0,10.2,0,6.3,0,0.1,1020.1,11.6,0,23,0,240,0,31,0.7,0,10.375,0.7,1,0.6,0.6,-8.9
24-Feb-12,0,11.7,0,3.9,0,8.6,0,1.5,1025.3,7,0,15,0,220,0,22,2,0,10.2,0.5,0.7,0,-0.4,-9.5
25-Feb-12,0,10.9,0,0.6,1,-3.6,3,0,1027.2,2.5,0,8,0,190,0,12,2.7,0,8.15,0.6,0.8,0.6,0.6,-8.4
26-Feb-12,0,12.2,0,7.6,0,1.5,0,0.3,1024.1,6.6,0,11,0,110,0,15,0.1,0,9.225,0.7,1,1,1,-7.5
27-Feb-12,0,11.8,0,9.6,0,7.5,0,0.1,1020.8,9.4,0,19,0,240,0,25,0,0,9.7,0.6,0.9,1.6,1.6,-6.6
28-Feb-12,0,12.3,0,9.2,0,8.3,2,0,1020.3,4.8,0,11,0,160,0,14,0,0,10.225,0.8,1,2.3,2.3,-5.5
29-Feb-12,0,12,0,8.7,0,7.5,2,0,1017.2,10.4,0,20,0,160,0,26,0.8,0,9.65,1,1.4,3.3,3.3,-4.2
01-Mar-12,0,12.2,0,6.2,0,3.6,2,0,1019.9,6.4,0,14,0,150,0,18,5.8,0,9.35,1,1.4,4.3,4.3,-3
02-Mar-12,0,11.5,0,6.5,1,-1.2,0,0.7,1014.2,14.3,0,23,0,130,0,32,5.4,0,8.925,0.9,1.5,4.4,4.4,-2.7
03-Mar-12,0,10.7,0,3.4,0,4.3,0,5.6,1009.3,9.9,0,22,0,160,0,35,4.3,0,8.7,0.8,1.2,0,-0.4,-7.4
04-Mar-12,0,7.8,1,-0.1,1,-4,0,3.4,1021,7.4,0,18,0,290,0,25,8.9,0,7.05,0.9,1.4,0,-2.5,-9.5
05-Mar-12,0,11,0,3.8,1,-1,0,1.3,1026.9,4.8,0,11,0,280,0,14,6.5,0,7.025,1,1.5,0,-0.3,-9.3
06-Mar-12,0,11.8,0,3.8,1,-2.7,0,4.2,1017.4,11,0,17,0,220,0,23,0,0,7.475,0.7,1,0,-3.5,-10
07-Mar-12,0,11.5,0,5.3,0,3.6,0,1.6,1016.3,16.4,0,30,0,280,0,44,7.2,0,8.45,1,1.7,0,-0.6,-10
08-Mar-12,0,13,0,6,0,3,2,0,1025.9,10.9,0,21,0,230,0,26,5.1,0,8.425,1.5,2.1,1.5,1.5,-8
09-Mar-12,0,14.6,0,10,0,8.8,0,1.3,1029.8,10.8,0,16,0,230,0,22,0.9,0,10.025,1.2,1.6,1.4,1.4,-7.7
10-Mar-12,0,12.7,0,9.1,0,8.6,0,0.1,1035.8,5.7,0,11,0,250,0,13,0.1,0,10.625,0.8,1.1,2.1,2.1,-6.6
11-Mar-12,0,12.1,0,8.6,0,4.3,3,0,1036.4,2.4,0,6,0,260,0,8,0,0,10.65,0.8,1.1,2.9,2.9,-5.4
12-Mar-12,0,9.7,0,7.7,0,7.8,2,0,1033.1,3.6,0,10,0,160,0,13,0,0,10.3,0.8,1.1,3.7,3.7,-4.4
13-Mar-12,0,12.3,0,6.8,0,6.3,2,0,1030.7,5.9,0,11,0,160,0,14,1.9,0,10.15,1,1.3,4.6,4.6,-3.2
14-Mar-12,0,12.8,0,7.3,0,7,2,0,1025.9,8.7,0,13,0,130,0,16,1.1,0,10.025,1.3,1.8,5.9,5.9,-1.7
15-Mar-12,0,13.1,0,7,0,4.8,2,0,1017.9,7.7,0,15,0,160,0,20,0.1,0,9.7,1,1.4,6.9,6.9,-0.6
16-Mar-12,0,12.1,0,3.7,0,7.9,0,8.2,1010.3,7.8,0,19,0,160,0,26,1,0,10.025,0.7,1,0,-0.7,-8.1
17-Mar-12,0,9.5,0,3.8,1,-2.2,0,0.9,1009,6.2,0,13,0,340,0,20,3.2,0,8.975,1.1,1.5,0.2,0.2,-7.5
18-Mar-12,0,11,0,1.5,1,-3.9,0,0.7,1019.7,7.4,0,15,0,260,0,19,9.7,0,8.45,1.5,2.2,0.9,0.9,-6.4
19-Mar-12,0,12.3,0,4.9,1,-1.5,2,0,1028.6,9.5,0,19,0,230,0,25,0.6,0,8.625,1.3,1.8,2.2,2.2,-4.8
20-Mar-12,0,13.4,0,9.4,0,7.6,2,0,1029.8,9,0,15,0,200,0,20,0.5,0,9.6,1.5,2,3.7,3.7,-3
21-Mar-12,0,11.2,0,6.4,0,7.8,2,0,1028.7,8.5,0,14,0,140,0,19,0,0,9.575,1.2,1.6,4.8,4.8,-1.7
22-Mar-12,0,14.1,0,2.9,1,-3,2,0,1023.7,8.6,0,19,0,100,0,24,1.4,0,8.7,1.4,1.9,6.1,6.1,-0.3
23-Mar-12,0,12.5,0,6.6,0,3.2,0,0.3,1018.8,12.2,0,20,0,120,0,27,0.4,0,9.05,1.2,1.7,6.9,6.9,0.6
24-Mar-12,0,15.5,0,8.5,0,6.5,3,0,1020.6,13,0,18,0,120,0,24,0.1,0,9.375,1.7,2.3,8.5,8.5,2.4
25-Mar-12,0,19.3,0,9.2,0,7.1,3,0,1026.8,8.4,0,14,0,130,0,17,8.5,0,10.9,2.4,3.2,10.7,10.7,4.7
26-Mar-12,0,18.7,0,4.7,1,-1.5,3,0,1030.9,6.2,0,14,0,100,0,19,10.9,0,10.775,2.2,3.1,12.7,12.7,7
27-Mar-12,0,19.6,0,4.6,1,-1.9,3,0,1032.4,6.2,0,14,0,110,0,19,11.4,0,10.875,2.6,3.5,15,15,9.6
28-Mar-12,0,18.9,0,2.5,1,-2.7,3,0,1032.1,3,0,10,0,140,0,11,11.4,0,10.9,2.2,3.1,16.9,16.9,11.8
29-Mar-12,0,19,0,4.3,1,-2,3,0,1031.1,3.8,0,9,0,350,0,15,7.8,0,11.075,2.2,3,18.8,18.8,13.9
